season,round,driver,constructor,status,dnf
2022,18,Sainz,Ferrari,accident,1
2022,18,Albon,Williams,hydraulics,1
2022,19,Verstappen,Red Bull,finished,0
2022,19,Hamilton,Mercedes,finished,0
2022,19,Leclerc,Ferrari,finished,0
2022,19,Pérez,Red Bull,finished,0
2022,19,Russell,Mercedes,finished,0
2022,19,Norris,McLaren,finished,0
2022,19,Alonso,Alpine F1 Team,finished,0
2022,19,Vettel,Aston Martin,finished,0
2022,19,Magnussen,Haas F1 Team,finished,0
2022,19,Tsunoda,AlphaTauri,finished,0
2022,19,Ocon,Alpine F1 Team,finished,0
2022,19,Zhou,Alfa Romeo,finished,0
2022,19,Albon,Williams,finished,0
2022,19,Gasly,AlphaTauri,finished,0
2022,19,Schumacher,Haas F1 Team,finished,0
2022,19,Ricciardo,McLaren,finished,0
2022,19,Latifi,Williams,finished,0
2022,19,Stroll,Aston Martin,collision,0
2022,19,Bottas,Alfa Romeo,spun off,0
2022,19,Sainz,Ferrari,collision damage,0
2022,20,Verstappen,Red Bull,finished,0
2022,20,Hamilton,Mercedes,finished,0
2022,20,Pérez,Red Bull,finished,0
2022,20,Russell,Mercedes,finished,0
2022,20,Sainz,Ferrari,finished,0
2022,20,Leclerc,Ferrari,finished,0
2022,20,Ricciardo,McLaren,+1 lap,0
2022,20,Ocon,Alpine F1 Team,+1 lap,0
2022,20,Norris,McLaren,+1 lap,0
2022,20,Bottas,Alfa Romeo,+1 lap,0
2022,20,Gasly,AlphaTauri,+1 lap,0
2022,20,Albon,Williams,+1 lap,0
2022,20,Zhou,Alfa Romeo,+1 lap,0
2022,20,Vettel,Aston Martin,+1 lap,0
2022,20,Stroll,Aston Martin,+1 lap,0
2022,20,Schumacher,Haas F1 Team,+1 lap,0
2022,20,Magnussen,Haas F1 Team,+1 lap,0
2022,20,Latifi,Williams,+2 laps,0
2022,20,Alonso,Alpine F1 Team,engine,1
2022,20,Tsunoda,AlphaTauri,collision damage,0
2022,21,Russell,Mercedes,finished,0
2022,21,Hamilton,Mercedes,finished,0
2022,21,Sainz,Ferrari,finished,0
2022,21,Leclerc,Ferrari,finished,0
2022,21,Alonso,Alpine F1 Team,finished,0
2022,21,Verstappen,Red Bull,finished,0
2022,21,Pérez,Red Bull,finished,0
2022,21,Ocon,Alpine F1 Team,finished,0
2022,21,Bottas,Alfa Romeo,finished,0
2022,21,Stroll,Aston Martin,finished,0
2022,21,Vettel,Aston Martin,finished,0
2022,21,Zhou,Alfa Romeo,finished,0
2022,21,Schumacher,Haas F1 Team,finished,0
2022,21,Gasly,AlphaTauri,finished,0
2022,21,Albon,Williams,finished,0
2022,21,Latifi,Williams,finished,0
2022,21,Tsunoda,AlphaTauri,+1 lap,0
2022,21,Norris,McLaren,gearbox,0
2022,21,Magnussen,Haas F1 Team,collision,0
2022,21,Ricciardo,McLaren,collision,0
2022,22,Verstappen,Red Bull,finished,0
2022,22,Leclerc,Ferrari,finished,0
2022,22,Pérez,Red Bull,finished,0
2022,22,Sainz,Ferrari,finished,0
2022,22,Russell,Mercedes,finished,0
2022,22,Norris,McLaren,finished,0
2022,22,Ocon,Alpine F1 Team,finished,0
2022,22,Stroll,Aston Martin,finished,0
2022,22,Ricciardo,McLaren,finished,0
2022,22,Vettel,Aston Martin,finished,0
2022,22,Tsunoda,AlphaTauri,finished,0
2022,22,Zhou,Alfa Romeo,+1 lap,0
2022,22,Albon,Williams,+1 lap,0
2022,22,Gasly,AlphaTauri,+1 lap,0
2022,22,Bottas,Alfa Romeo,+1 lap,0
2022,22,Schumacher,Haas F1 Team,+1 lap,0
2022,22,Magnussen,Haas F1 Team,+1 lap,0
2022,22,Hamilton,Mercedes,hydraulics,1
2022,22,Latifi,Williams,collision damage,0
2022,22,Alonso,Alpine F1 Team,water leak,0
2023,1,Verstappen,Red Bull,finished,0
2023,1,Pérez,Red Bull,finished,0
2023,1,Alonso,Aston Martin,finished,0
2023,1,Sainz,Ferrari,finished,0
2023,1,Hamilton,Mercedes,finished,0
2023,1,Stroll,Aston Martin,finished,0
2023,1,Russell,Mercedes,finished,0
2023,1,Bottas,Alfa Romeo,finished,0
2023,1,Gasly,Alpine F1 Team,finished,0
2023,1,Albon,Williams,finished,0
2023,1,Tsunoda,AlphaTauri,finished,0
2023,1,Sargeant,Williams,lapped,0
2023,1,Magnussen,Haas F1 Team,lapped,0
2023,1,de Vries,AlphaTauri,lapped,0
2023,1,Hülkenberg,Haas F1 Team,lapped,0
2023,1,Zhou,Alfa Romeo,lapped,0
2023,1,Norris,McLaren,lapped,0
2023,1,Ocon,Alpine F1 Team,retired,1
2023,1,Leclerc,Ferrari,retired,1
2023,1,Piastri,McLaren,retired,1
2023,2,Pérez,Red Bull,finished,0
2023,2,Verstappen,Red Bull,finished,0
2023,2,Alonso,Aston Martin,finished,0
2023,2,Russell,Mercedes,finished,0
2023,2,Hamilton,Mercedes,finished,0
2023,2,Sainz,Ferrari,finished,0
2023,2,Leclerc,Ferrari,finished,0
2023,2,Ocon,Alpine F1 Team,finished,0
2023,2,Gasly,Alpine F1 Team,finished,0
2023,2,Magnussen,Haas F1 Team,finished,0
2023,2,Tsunoda,AlphaTauri,finished,0
2023,2,Hülkenberg,Haas F1 Team,finished,0
2023,2,Zhou,Alfa Romeo,finished,0
2023,2,de Vries,AlphaTauri,finished,0
2023,2,Piastri,McLaren,finished,0
2023,2,Sargeant,Williams,finished,0
2023,2,Norris,McLaren,finished,0
2023,2,Bottas,Alfa Romeo,lapped,0
2023,2,Albon,Williams,retired,1
2023,2,Stroll,Aston Martin,retired,1
2023,4,Pérez,Red Bull,finished,0
2023,4,Verstappen,Red Bull,finished,0
2023,4,Leclerc,Ferrari,finished,0
2023,4,Alonso,Aston Martin,finished,0
2023,4,Sainz,Ferrari,finished,0
2023,4,Hamilton,Mercedes,finished,0
2023,4,Stroll,Aston Martin,finished,0
2023,4,Russell,Mercedes,finished,0
2023,4,Norris,McLaren,finished,0
2023,4,Tsunoda,AlphaTauri,finished,0
2023,4,Piastri,McLaren,finished,0
2023,4,Albon,Williams,finished,0
2023,4,Magnussen,Haas F1 Team,finished,0
2023,4,Gasly,Alpine F1 Team,finished,0
2023,4,Ocon,Alpine F1 Team,finished,0
2023,4,Sargeant,Williams,finished,0
2023,4,Hülkenberg,Haas F1 Team,lapped,0
2023,4,Bottas,Alfa Romeo,lapped,0
2023,4,Zhou,Alfa Romeo,retired,1
2023,4,de Vries,AlphaTauri,retired,1
2023,3,Verstappen,Red Bull,finished,0
2023,3,Hamilton,Mercedes,finished,0
2023,3,Alonso,Aston Martin,finished,0
2023,3,Stroll,Aston Martin,finished,0
2023,3,Pérez,Red Bull,finished,0
2023,3,Norris,McLaren,finished,0
2023,3,Hülkenberg,Haas F1 Team,finished,0
2023,3,Piastri,McLaren,finished,0
2023,3,Zhou,Alfa Romeo,finished,0
2023,3,Tsunoda,AlphaTauri,finished,0
2023,3,Bottas,Alfa Romeo,finished,0
2023,3,Sainz,Ferrari,finished,0
2023,3,Gasly,Alpine F1 Team,finished,0
2023,3,Ocon,Alpine F1 Team,finished,0
2023,3,de Vries,AlphaTauri,finished,0
2023,3,Sargeant,Williams,finished,0
2023,3,Magnussen,Haas F1 Team,finished,0
2023,3,Russell,Mercedes,retired,1
2023,3,Albon,Williams,retired,1
2023,3,Leclerc,Ferrari,retired,1
2023,5,Verstappen,Red Bull,finished,0
2023,5,Pérez,Red Bull,finished,0
2023,5,Alonso,Aston Martin,finished,0
2023,5,Russell,Mercedes,finished,0
2023,5,Sainz,Ferrari,finished,0
2023,5,Hamilton,Mercedes,finished,0
2023,5,Leclerc,Ferrari,finished,0
2023,5,Gasly,Alpine F1 Team,finished,0
2023,5,Ocon,Alpine F1 Team,finished,0
2023,5,Magnussen,Haas F1 Team,finished,0
2023,5,Tsunoda,AlphaTauri,finished,0
2023,5,Stroll,Aston Martin,finished,0
2023,5,Bottas,Alfa Romeo,finished,0
2023,5,Albon,Williams,finished,0
2023,5,Hülkenberg,Haas F1 Team,finished,0
2023,5,Zhou,Alfa Romeo,finished,0
2023,5,Norris,McLaren,finished,0
2023,5,de Vries,AlphaTauri,finished,0
2023,5,Piastri,McLaren,lapped,0
2023,5,Sargeant,Williams,lapped,0
2023,7,Verstappen,Red Bull,finished,0
2023,7,Hamilton,Mercedes,finished,0
2023,7,Russell,Mercedes,finished,0
2023,7,Pérez,Red Bull,finished,0
2023,7,Sainz,Ferrari,finished,0
2023,7,Stroll,Aston Martin,finished,0
2023,7,Alonso,Aston Martin,finished,0
2023,7,Ocon,Alpine F1 Team,finished,0
2023,7,Zhou,Alfa Romeo,finished,0
2023,7,Gasly,Alpine F1 Team,finished,0
2023,7,Leclerc,Ferrari,finished,0
2023,7,Tsunoda,AlphaTauri,finished,0
2023,7,Piastri,McLaren,lapped,0
2023,7,de Vries,AlphaTauri,lapped,0
2023,7,Hülkenberg,Haas F1 Team,lapped,0
2023,7,Albon,Williams,lapped,0
2023,7,Norris,McLaren,lapped,0
2023,7,Magnussen,Haas F1 Team,lapped,0
2023,7,Bottas,Alfa Romeo,lapped,0
2023,7,Sargeant,Williams,lapped,0
2023,6,Verstappen,Red Bull,finished,0
2023,6,Alonso,Aston Martin,finished,0
2023,6,Ocon,Alpine F1 Team,finished,0
2023,6,Hamilton,Mercedes,finished,0
2023,6,Russell,Mercedes,finished,0
2023,6,Leclerc,Ferrari,finished,0
2023,6,Gasly,Alpine F1 Team,finished,0
2023,6,Sainz,Ferrari,finished,0
2023,6,Norris,McLaren,lapped,0
2023,6,Piastri,McLaren,lapped,0
2023,6,Bottas,Alfa Romeo,lapped,0
2023,6,de Vries,AlphaTauri,lapped,0
2023,6,Zhou,Alfa Romeo,lapped,0
2023,6,Albon,Williams,lapped,0
2023,6,Tsunoda,AlphaTauri,lapped,0
2023,6,Pérez,Red Bull,lapped,0
2023,6,Hülkenberg,Haas F1 Team,lapped,0
2023,6,Sargeant,Williams,lapped,0
2023,6,Magnussen,Haas F1 Team,finished,0
2023,6,Stroll,Aston Martin,retired,1
2023,8,Verstappen,Red Bull,finished,0
2023,8,Alonso,Aston Martin,finished,0
2023,8,Hamilton,Mercedes,finished,0
2023,8,Leclerc,Ferrari,finished,0
2023,8,Sainz,Ferrari,finished,0
2023,8,Pérez,Red Bull,finished,0
2023,8,Albon,Williams,finished,0
2023,8,Ocon,Alpine F1 Team,finished,0
2023,8,Stroll,Aston Martin,finished,0
2023,8,Bottas,Alfa Romeo,finished,0
2023,8,Piastri,McLaren,finished,0
2023,8,Gasly,Alpine F1 Team,finished,0
2023,8,Norris,McLaren,finished,0
2023,8,Tsunoda,AlphaTauri,finished,0
2023,8,Hülkenberg,Haas F1 Team,lapped,0
2023,8,Zhou,Alfa Romeo,lapped,0
2023,8,Magnussen,Haas F1 Team,lapped,0
2023,8,de Vries,AlphaTauri,lapped,0
2023,8,Russell,Mercedes,retired,1
2023,8,Sargeant,Williams,retired,1
2023,9,Verstappen,Red Bull,finished,0
2023,9,Leclerc,Ferrari,finished,0
2023,9,Pérez,Red Bull,finished,0
2023,9,Norris,McLaren,finished,0
2023,9,Alonso,Aston Martin,finished,0
2023,9,Sainz,Ferrari,finished,0
2023,9,Russell,Mercedes,finished,0
2023,9,Hamilton,Mercedes,finished,0
2023,9,Stroll,Aston Martin,finished,0
2023,9,Gasly,Alpine F1 Team,finished,0
2023,9,Albon,Williams,finished,0
2023,9,Zhou,Alfa Romeo,lapped,0
2023,9,Sargeant,Williams,lapped,0
2023,9,Ocon,Alpine F1 Team,lapped,0
2023,9,Bottas,Alfa Romeo,lapped,0
2023,9,Piastri,McLaren,lapped,0
2023,9,de Vries,AlphaTauri,lapped,0
2023,9,Magnussen,Haas F1 Team,lapped,0
2023,9,Tsunoda,AlphaTauri,lapped,0
2023,9,Hülkenberg,Haas F1 Team,retired,1
2023,10,Verstappen,Red Bull,finished,0
2023,10,Norris,McLaren,finished,0
2023,10,Hamilton,Mercedes,finished,0
2023,10,Piastri,McLaren,finished,0
2023,10,Russell,Mercedes,finished,0
2023,10,Pérez,Red Bull,finished,0
2023,10,Alonso,Aston Martin,finished,0
2023,10,Albon,Williams,finished,0
2023,10,Leclerc,Ferrari,finished,0
2023,10,Sainz,Ferrari,finished,0
2023,10,Sargeant,Williams,finished,0
2023,10,Bottas,Alfa Romeo,finished,0
2023,10,Hülkenberg,Haas F1 Team,finished,0
2023,10,Stroll,Aston Martin,finished,0
2023,10,Zhou,Alfa Romeo,finished,0
2023,10,Tsunoda,AlphaTauri,finished,0
2023,10,de Vries,AlphaTauri,finished,0
2023,10,Gasly,Alpine F1 Team,finished,0
2023,10,Magnussen,Haas F1 Team,retired,1
2023,10,Ocon,Alpine F1 Team,retired,1
2023,11,Verstappen,Red Bull,finished,0
2023,11,Norris,McLaren,finished,0
2023,11,Pérez,Red Bull,finished,0
2023,11,Hamilton,Mercedes,finished,0
2023,11,Piastri,McLaren,finished,0
2023,11,Russell,Mercedes,finished,0
2023,11,Leclerc,Ferrari,finished,0
2023,11,Sainz,Ferrari,finished,0
2023,11,Alonso,Aston Martin,finished,0
2023,11,Stroll,Aston Martin,lapped,0
2023,11,Albon,Williams,lapped,0
2023,11,Bottas,Alfa Romeo,lapped,0
2023,11,Ricciardo,AlphaTauri,lapped,0
2023,11,Hülkenberg,Haas F1 Team,lapped,0
2023,11,Tsunoda,AlphaTauri,lapped,0
2023,11,Zhou,Alfa Romeo,lapped,0
2023,11,Magnussen,Haas F1 Team,lapped,0
2023,11,Sargeant,Williams,finished,0
2023,11,Ocon,Alpine F1 Team,retired,1
2023,11,Gasly,Alpine F1 Team,retired,1
2023,12,Verstappen,Red Bull,finished,0
2023,12,Pérez,Red Bull,finished,0
2023,12,Leclerc,Ferrari,finished,0
2023,12,Hamilton,Mercedes,finished,0
2023,12,Alonso,Aston Martin,finished,0
2023,12,Russell,Mercedes,finished,0
2023,12,Norris,McLaren,finished,0
2023,12,Ocon,Alpine F1 Team,finished,0
2023,12,Stroll,Aston Martin,finished,0
2023,12,Tsunoda,AlphaTauri,finished,0
2023,12,Gasly,Alpine F1 Team,finished,0
2023,12,Bottas,Alfa Romeo,finished,0
2023,12,Zhou,Alfa Romeo,finished,0
2023,12,Albon,Williams,finished,0
2023,12,Magnussen,Haas F1 Team,finished,0
2023,12,Ricciardo,AlphaTauri,finished,0
2023,12,Sargeant,Williams,finished,0
2023,12,Hülkenberg,Haas F1 Team,finished,0
2023,12,Sainz,Ferrari,retired,1
2023,12,Piastri,McLaren,retired,1
2023,13,Verstappen,Red Bull,finished,0
2023,13,Alonso,Aston Martin,finished,0
2023,13,Gasly,Alpine F1 Team,finished,0
2023,13,Pérez,Red Bull,finished,0
2023,13,Sainz,Ferrari,finished,0
2023,13,Hamilton,Mercedes,finished,0
2023,13,Norris,McLaren,finished,0
2023,13,Albon,Williams,finished,0
2023,13,Piastri,McLaren,finished,0
2023,13,Ocon,Alpine F1 Team,finished,0
2023,13,Stroll,Aston Martin,finished,0
2023,13,Hülkenberg,Haas F1 Team,finished,0
2023,13,Lawson,AlphaTauri,finished,0
2023,13,Bottas,Alfa Romeo,finished,0
2023,13,Tsunoda,AlphaTauri,finished,0
2023,13,Magnussen,Haas F1 Team,finished,0
2023,13,Russell,Mercedes,finished,0
2023,13,Zhou,Alfa Romeo,accident,1
2023,13,Leclerc,Ferrari,undertray,0
2023,13,Sargeant,Williams,accident,1
2023,14,Verstappen,Red Bull,finished,0
2023,14,Pérez,Red Bull,finished,0
2023,14,Sainz,Ferrari,finished,0
2023,14,Leclerc,Ferrari,finished,0
2023,14,Russell,Mercedes,finished,0
2023,14,Hamilton,Mercedes,finished,0
2023,14,Albon,Williams,finished,0
2023,14,Norris,McLaren,finished,0
2023,14,Alonso,Aston Martin,finished,0
2023,14,Bottas,Alfa Romeo,finished,0
2023,14,Lawson,AlphaTauri,finished,0
2023,14,Piastri,McLaren,finished,0
2023,14,Sargeant,Williams,finished,0
2023,14,Zhou,Alfa Romeo,finished,0
2023,14,Gasly,Alpine F1 Team,finished,0
2023,14,Stroll,Aston Martin,finished,0
2023,14,Hülkenberg,Haas F1 Team,lapped,0
2023,14,Magnussen,Haas F1 Team,lapped,0
2023,14,Ocon,Alpine F1 Team,retired,1
2023,14,Tsunoda,AlphaTauri,did not start,0
2023,15,Sainz,Ferrari,finished,0
2023,15,Norris,McLaren,finished,0
2023,15,Hamilton,Mercedes,finished,0
2023,15,Leclerc,Ferrari,finished,0
2023,15,Verstappen,Red Bull,finished,0
2023,15,Gasly,Alpine F1 Team,finished,0
2023,15,Piastri,McLaren,finished,0
2023,15,Pérez,Red Bull,finished,0
2023,15,Lawson,AlphaTauri,finished,0
2023,15,Magnussen,Haas F1 Team,finished,0
2023,15,Albon,Williams,finished,0
2023,15,Zhou,Alfa Romeo,finished,0
2023,15,Hülkenberg,Haas F1 Team,finished,0
2023,15,Sargeant,Williams,finished,0
2023,15,Alonso,Aston Martin,finished,0
2023,15,Russell,Mercedes,finished,0
2023,15,Bottas,Alfa Romeo,retired,1
2023,15,Ocon,Alpine F1 Team,retired,1
2023,15,Tsunoda,AlphaTauri,retired,1
2023,15,Stroll,Aston Martin,withdrew,0
2023,16,Verstappen,Red Bull,finished,0
2023,16,Norris,McLaren,finished,0
2023,16,Piastri,McLaren,finished,0
2023,16,Leclerc,Ferrari,finished,0
2023,16,Hamilton,Mercedes,finished,0
2023,16,Sainz,Ferrari,finished,0
2023,16,Russell,Mercedes,finished,0
2023,16,Alonso,Aston Martin,finished,0
2023,16,Ocon,Alpine F1 Team,finished,0
2023,16,Gasly,Alpine F1 Team,finished,0
2023,16,Lawson,AlphaTauri,lapped,0
2023,16,Tsunoda,AlphaTauri,lapped,0
2023,16,Zhou,Alfa Romeo,lapped,0
2023,16,Hülkenberg,Haas F1 Team,lapped,0
2023,16,Magnussen,Haas F1 Team,lapped,0
2023,16,Albon,Williams,retired,1
2023,16,Sargeant,Williams,retired,1
2023,16,Stroll,Aston Martin,retired,1
2023,16,Pérez,Red Bull,retired,1
2023,16,Bottas,Alfa Romeo,retired,1
2023,17,Verstappen,Red Bull,finished,0
2023,17,Piastri,McLaren,finished,0
2023,17,Norris,McLaren,finished,0
2023,17,Russell,Mercedes,finished,0
2023,17,Leclerc,Ferrari,finished,0
2023,17,Alonso,Aston Martin,finished,0
2023,17,Ocon,Alpine F1 Team,finished,0
2023,17,Bottas,Alfa Romeo,finished,0
2023,17,Zhou,Alfa Romeo,finished,0
2023,17,Pérez,Red Bull,finished,0
2023,17,Stroll,Aston Martin,finished,0
2023,17,Gasly,Alpine F1 Team,finished,0
2023,17,Albon,Williams,finished,0
2023,17,Magnussen,Haas F1 Team,lapped,0
2023,17,Tsunoda,AlphaTauri,lapped,0
2023,17,Hülkenberg,Haas F1 Team,lapped,0
2023,17,Lawson,AlphaTauri,lapped,0
2023,17,Sargeant,Williams,retired,1
2023,17,Hamilton,Mercedes,retired,1
2023,17,Sainz,Ferrari,did not start,0
2023,18,Verstappen,Red Bull,finished,0
2023,18,Norris,McLaren,finished,0
2023,18,Sainz,Ferrari,finished,0
2023,18,Pérez,Red Bull,finished,0
2023,18,Russell,Mercedes,finished,0
2023,18,Gasly,Alpine F1 Team,finished,0
2023,18,Stroll,Aston Martin,finished,0
2023,18,Tsunoda,AlphaTauri,finished,0
2023,18,Albon,Williams,finished,0
2023,18,Sargeant,Williams,finished,0
2023,18,Hülkenberg,Haas F1 Team,finished,0
2023,18,Bottas,Alfa Romeo,finished,0
2023,18,Zhou,Alfa Romeo,lapped,0
2023,18,Magnussen,Haas F1 Team,lapped,0
2023,18,Ricciardo,AlphaTauri,lapped,0
2023,18,Alonso,Aston Martin,retired,1
2023,18,Piastri,McLaren,retired,1
2023,18,Ocon,Alpine F1 Team,retired,1
2023,18,Hamilton,Mercedes,disqualified,0
2023,18,Leclerc,Ferrari,disqualified,0
2023,19,Verstappen,Red Bull,finished,0
2023,19,Hamilton,Mercedes,finished,0
2023,19,Leclerc,Ferrari,finished,0
2023,19,Sainz,Ferrari,finished,0
2023,19,Norris,McLaren,finished,0
2023,19,Russell,Mercedes,finished,0
2023,19,Ricciardo,AlphaTauri,finished,0
2023,19,Piastri,McLaren,finished,0
2023,19,Albon,Williams,finished,0
2023,19,Ocon,Alpine F1 Team,finished,0
2023,19,Gasly,Alpine F1 Team,finished,0
2023,19,Tsunoda,AlphaTauri,finished,0
2023,19,Hülkenberg,Haas F1 Team,finished,0
2023,19,Zhou,Alfa Romeo,finished,0
2023,19,Bottas,Alfa Romeo,finished,0
2023,19,Sargeant,Williams,retired,1
2023,19,Stroll,Aston Martin,collision damage,0
2023,19,Alonso,Aston Martin,withdrew,0
2023,19,Magnussen,Haas F1 Team,accident,1
2023,19,Pérez,Red Bull,collision damage,0
2023,20,Verstappen,Red Bull,finished,0
2023,20,Norris,McLaren,finished,0
2023,20,Alonso,Aston Martin,finished,0
2023,20,Pérez,Red Bull,finished,0
2023,20,Stroll,Aston Martin,finished,0
2023,20,Sainz,Ferrari,finished,0
2023,20,Gasly,Alpine F1 Team,finished,0
2023,20,Hamilton,Mercedes,finished,0
2023,20,Tsunoda,AlphaTauri,finished,0
2023,20,Ocon,Alpine F1 Team,lapped,0
2023,20,Sargeant,Williams,lapped,0
2023,20,Hülkenberg,Haas F1 Team,lapped,0
2023,20,Ricciardo,AlphaTauri,lapped,0
2023,20,Piastri,McLaren,lapped,0
2023,20,Russell,Mercedes,retired,1
2023,20,Bottas,Alfa Romeo,retired,1
2023,20,Zhou,Alfa Romeo,retired,1
2023,20,Magnussen,Haas F1 Team,retired,1
2023,20,Albon,Williams,retired,1
2023,20,Leclerc,Ferrari,did not start,0
2023,21,Verstappen,Red Bull,finished,0
2023,21,Leclerc,Ferrari,finished,0
2023,21,Pérez,Red Bull,finished,0
2023,21,Ocon,Alpine F1 Team,finished,0
2023,21,Stroll,Aston Martin,finished,0
2023,21,Sainz,Ferrari,finished,0
2023,21,Hamilton,Mercedes,finished,0
2023,21,Russell,Mercedes,finished,0
2023,21,Alonso,Aston Martin,finished,0
2023,21,Piastri,McLaren,finished,0
2023,21,Gasly,Alpine F1 Team,finished,0
2023,21,Albon,Williams,finished,0
2023,21,Magnussen,Haas F1 Team,finished,0
2023,21,Ricciardo,AlphaTauri,finished,0
2023,21,Zhou,Alfa Romeo,finished,0
2023,21,Sargeant,Williams,finished,0
2023,21,Bottas,Alfa Romeo,finished,0
2023,21,Tsunoda,AlphaTauri,finished,0
2023,21,Hülkenberg,Haas F1 Team,finished,0
2023,21,Norris,McLaren,retired,1
2025,1,Norris,McLaren,finished,0
2025,1,Verstappen,Red Bull,finished,0
2025,1,Russell,Mercedes,finished,0
2025,1,Antonelli,Mercedes,finished,0
2025,1,Albon,Williams,finished,0
2025,1,Stroll,Aston Martin,finished,0
2025,1,Hülkenberg,Sauber,finished,0
2025,1,Leclerc,Ferrari,finished,0
2025,1,Piastri,McLaren,finished,0
2025,1,Hamilton,Ferrari,finished,0
2025,1,Gasly,Alpine F1 Team,finished,0
2025,1,Tsunoda,RB F1 Team,finished,0
2025,1,Ocon,Haas F1 Team,finished,0
2025,1,Bearman,Haas F1 Team,finished,0
2025,1,Lawson,Red Bull,retired,1
2025,1,Bortoleto,Sauber,retired,1
2025,1,Alonso,Aston Martin,retired,1
2025,1,Sainz,Williams,retired,1
2025,1,Doohan,Alpine F1 Team,retired,1
2025,1,Hadjar,RB F1 Team,retired,1
2023,22,Verstappen,Red Bull,finished,0
2023,22,Leclerc,Ferrari,finished,0
2023,22,Russell,Mercedes,finished,0
2023,22,Pérez,Red Bull,finished,0
2023,22,Norris,McLaren,finished,0
2023,22,Piastri,McLaren,finished,0
2023,22,Alonso,Aston Martin,finished,0
2023,22,Tsunoda,AlphaTauri,finished,0
2023,22,Hamilton,Mercedes,finished,0
2023,22,Stroll,Aston Martin,finished,0
2023,22,Ricciardo,AlphaTauri,finished,0
2023,22,Ocon,Alpine F1 Team,finished,0
2023,22,Gasly,Alpine F1 Team,finished,0
2023,22,Albon,Williams,finished,0
2023,22,Hülkenberg,Haas F1 Team,finished,0
2023,22,Sargeant,Williams,finished,0
2023,22,Zhou,Alfa Romeo,finished,0
2023,22,Sainz,Ferrari,finished,0
2023,22,Bottas,Alfa Romeo,lapped,0
2023,22,Magnussen,Haas F1 Team,lapped,0
2025,2,Piastri,McLaren,finished,0
2025,2,Norris,McLaren,finished,0
2025,2,Russell,Mercedes,finished,0
2025,2,Verstappen,Red Bull,finished,0
2025,2,Ocon,Haas F1 Team,finished,0
2025,2,Antonelli,Mercedes,finished,0
2025,2,Albon,Williams,finished,0
2025,2,Bearman,Haas F1 Team,finished,0
2025,2,Stroll,Aston Martin,finished,0
2025,2,Sainz,Williams,finished,0
2025,2,Hadjar,RB F1 Team,finished,0
2025,2,Lawson,Red Bull,finished,0
2025,2,Doohan,Alpine F1 Team,finished,0
2025,2,Bortoleto,Sauber,lapped,0
2025,2,Hülkenberg,Sauber,lapped,0
2025,2,Tsunoda,RB F1 Team,lapped,0
2025,2,Alonso,Aston Martin,retired,1
2025,2,Leclerc,Ferrari,disqualified,0
2025,2,Hamilton,Ferrari,disqualified,0
2025,2,Gasly,Alpine F1 Team,disqualified,0
2025,3,Verstappen,Red Bull,finished,0
2025,3,Norris,McLaren,finished,0
2025,3,Piastri,McLaren,finished,0
2025,3,Leclerc,Ferrari,finished,0
2025,3,Russell,Mercedes,finished,0
2025,3,Antonelli,Mercedes,finished,0
2025,3,Hamilton,Ferrari,finished,0
2025,3,Hadjar,RB F1 Team,finished,0
2025,3,Albon,Williams,finished,0
2025,3,Bearman,Haas F1 Team,finished,0
2025,3,Alonso,Aston Martin,finished,0
2025,3,Tsunoda,Red Bull,finished,0
2025,3,Gasly,Alpine F1 Team,finished,0
2025,3,Sainz,Williams,finished,0
2025,3,Doohan,Alpine F1 Team,finished,0
2025,3,Hülkenberg,Sauber,finished,0
2025,3,Lawson,RB F1 Team,finished,0
2025,3,Ocon,Haas F1 Team,finished,0
2025,3,Bortoleto,Sauber,finished,0
2025,3,Stroll,Aston Martin,lapped,0
2025,4,Piastri,McLaren,finished,0
2025,4,Russell,Mercedes,finished,0
2025,4,Norris,McLaren,finished,0
2025,4,Leclerc,Ferrari,finished,0
2025,4,Hamilton,Ferrari,finished,0
2025,4,Verstappen,Red Bull,finished,0
2025,4,Gasly,Alpine F1 Team,finished,0
2025,4,Ocon,Haas F1 Team,finished,0
2025,4,Tsunoda,Red Bull,finished,0
2025,4,Bearman,Haas F1 Team,finished,0
